;ano;kilos;dollar;pais_pt;cod_pais;continente;volume_consumido(litros)
1279;2017-01-01;0;0;Cayman, Ilhas;CYM;;0.0
1280;2017-01-01;0;0;Chile;CHL;America;232900000.0
1281;2017-01-01;67594;266086;China;CHN;Asia;1928000000.0
1282;2017-01-01;0;0;Chipre;CYP;Europe;16700000.0
1283;2017-01-01;0;0;Cingapura;SGP;Asia;13600000.0
1284;2017-01-01;0;0;Cingapura;SGP;Asia;13600000.0
1285;2017-01-01;0;0;Cocos (Keeling), Ilhas;CCK;;0.0
1286;2017-01-01;0;0;Colômbia;COL;America;17700000.0
1287;2017-01-01;0;0;Comores;COM;Africa;300000.0
1288;2017-01-01;0;0;Congo;COG;Africa;2200000.0
1289;2017-01-01;0;0;Coreia, Republica Sul;KOR;Asia;37100000.0
1290;2017-01-01;0;0;Costa do Marfim;CIV;Africa;46400000.0
1291;2017-01-01;0;0;Costa Rica;CRI;America;10800000.0
1292;2017-01-01;0;0;Croácia;HRV;Europe;98800000.0
1293;2017-01-01;62791;72229;Cuba;CUB;America;18600000.0
1294;2017-01-01;12340;23011;Curaçao;CUW;;0.0
1295;2017-01-01;581;2829;Dinamarca;DNK;Europe;145900000.0
1296;2017-01-01;0;0;Dominica;DMA;America;100000.0
1297;2017-01-01;0;0;El Salvador;SLV;America;2000000.0
1298;2017-01-01;675;3302;Emirados Arabes Unidos;ARE;;0.0
1299;2017-01-01;0;0;Equador;ECU;America;7000000.0
1300;2017-01-01;0;0;Eslovaca, Republica;SVK;Europe;66600000.0
1301;2017-01-01;0;0;Espanha;ESP;Europe;1037300000.0
1302;2017-01-01;132688;1523699;Estados Unidos;USA;America;3269500000.0
1303;2017-01-01;0;0;Estônia;EST;Europe;30200000.0
1304;2017-01-01;0;0;Filipinas;PHL;Asia;20700000.0
1305;2017-01-01;0;0;Finlândia;FIN;Europe;56000000.0
1306;2017-01-01;4253;21654;França;FRA;Europe;2863400000.0
1307;2017-01-01;0;0;Gana;GHA;Africa;5500000.0
1308;2017-01-01;0;0;Gibraltar;GIB;;0.0
1309;2017-01-01;0;0;Granada;GRD;America;4400000.0
1310;2017-01-01;0;0;Grécia;GRC;Europe;239600000.0
1311;2017-01-01;0;0;Guatemala;GTM;;0.0
1312;2017-01-01;0;0;Guiana;GUY;America;100000.0
1313;2017-01-01;0;0;Guiana Francesa;GUF;America;100000.0
1314;2017-01-01;48;90;Guine Bissau;GNB;Africa;10100000.0
1315;2017-01-01;2639;30563;Guine Equatorial;GNQ;;0.0
1316;2017-01-01;0;0;Haiti;HTI;America;1600000.0
1317;2017-01-01;0;0;Honduras;HND;America;1900000.0
1318;2017-01-01;1934;8180;Hong Kong;HKG;Asia;36000000.0
1319;2017-01-01;0;0;Hungria;HUN;Europe;242600000.0
1320;2017-01-01;0;0;Ilha de Man;IMN;;0.0
1321;2017-01-01;0;0;Ilhas Virgens;VIR;;0.0
1322;2017-01-01;0;0;India;IND;Asia;23100000.0
1323;2017-01-01;0;0;Indonésia;IDN;Asia;2700000.0
1324;2017-01-01;0;0;Irã;IRN;Asia;0.0
1325;2017-01-01;0;0;Iraque;IRQ;Asia;800000.0
1326;2017-01-01;0;0;Irlanda;IRL;Europe;80500000.0
1327;2017-01-01;468;2248;Itália;ITA;Europe;2260000000.0
1328;2017-01-01;0;0;Jamaica;JAM;America;5900000.0
1329;2017-01-01;33909;92886;Japão;JPN;Asia;352400000.0
1330;2017-01-01;0;0;Jordânia;JOR;Asia;300000.0
1331;2017-01-01;387;3723;Letônia;LVA;Europe;9500000.0
1332;2017-01-01;0;0;Líbano;LBN;Asia;9100000.0
1333;2017-01-01;0;0;Libéria;LBR;Africa;1000000.0
1334;2017-01-01;2719;21947;Luxemburgo;LUX;Europe;25800000.0
1335;2017-01-01;0;0;Macau;MAC;Asia;5100000.0
1336;2017-01-01;0;0;Malásia;MYS;Asia;8800000.0
1337;2017-01-01;0;0;Malavi;MWI;Africa;100000.0
1338;2017-01-01;0;0;Malta;MLT;Europe;7900000.0
1339;2017-01-01;0;0;Marshall, Ilhas;MHL;;0.0
1340;2017-01-01;0;0;Martinica;MTQ;America;0.0
1341;2017-01-01;0;0;Mauritânia;MRT;Africa;100000.0
1342;2017-01-01;664;2292;México;MEX;America;109400000.0
1343;2017-01-01;0;0;Moçambique;MOZ;Africa;19900000.0
1344;2017-01-01;0;0;Montenegro;MNE;Europe;6700000.0
1345;2017-01-01;0;0;Namíbia;NAM;Africa;39400000.0
1346;2017-01-01;0;0;Nicarágua;NIC;America;1200000.0
1347;2017-01-01;0;0;Nigéria;NGA;Africa;19200000.0
1348;2017-01-01;0;0;Noruega;NOR;Europe;76100000.0
1349;2017-01-01;0;0;Nova Caledônia;NCL;Oceania;5500000.0
1350;2017-01-01;1678;8140;Nova Zelândia;NZL;Oceania;92000000.0
1351;2017-01-01;0;0;Omã;OMN;;0.0
1352;2017-01-01;0;0;Países Baixos;NLD;Europe;372900000.0
1353;2017-01-01;0;0;Palau;PLW;;0.0
1354;2017-01-01;0;0;Panamá;PAN;America;3800000.0
1355;2017-01-01;2393468;4274650;Paraguai;PRY;America;24600000.0
1356;2017-01-01;0;0;Peru;PER;America;84600000.0
1357;2017-01-01;0;0;Pitcairn;PCN;;0.0
1358;2017-01-01;0;0;Polônia;POL;Europe;120200000.0
1359;2017-01-01;0;0;Porto Rico;PRI;;0.0
1360;2017-01-01;0;0;Portugal;PRT;Europe;527300000.0
1361;2017-01-01;0;0;Quênia;KEN;Africa;6000000.0
1362;2017-01-01;60711;242883;Reino Unido;GBR;Europe;1314800000.0
1363;2017-01-01;0;0;República Dominicana;DOM;America;14100000.0
1364;2017-01-01;0;0;Rússia;RUS;Europe;904100000.0
1365;2017-01-01;0;0;São Cristóvão e Névis;KNA;America;300000.0
1366;2017-01-01;0;0;São Tomé e Príncipe;STP;Africa;3200000.0
1367;2017-01-01;0;0;São Vicente e Granadinas;VCT;America;200000.0
1368;2017-01-01;0;0;Senegal;SEN;Africa;6600000.0
1369;2017-01-01;0;0;Serra Leoa;SLE;Africa;300000.0
1370;2017-01-01;0;0;Singapura;SGP;Asia;13600000.0
1371;2017-01-01;0;0;Singapura;SGP;Asia;13600000.0
1372;2017-01-01;0;0;Suazilândia;SWZ;Africa;2300000.0
1373;2017-01-01;15445;64953;Suécia;SWE;Europe;234800000.0
1374;2017-01-01;6525;74816;Suíça;CHE;Europe;248100000.0
1375;2017-01-01;3690;5638;Suriname;SUR;America;400000.0
1376;2017-01-01;0;0;Tailândia;THA;Asia;2200000.0
1377;2017-01-01;14988;43954;Taiwan (Formosa);TWN;Asia;21600000.0
1378;2017-01-01;0;0;Tanzânia;TZA;Africa;4300000.0
1379;2017-01-01;2746;16947;Tcheca, República;CZE;Europe;209400000.0
1380;2017-01-01;0;0;Togo;TGO;Africa;900000.0
1381;2017-01-01;0;0;Toquelau;TKL;;0.0
1382;2017-01-01;0;0;Trinidade Tobago;TTO;America;1200000.0
1383;2017-01-01;0;0;Tunísia;TUN;Africa;30200000.0
1384;2017-01-01;0;0;Turquia;TUR;Asia;66400000.0
1385;2017-01-01;0;0;Tuvalu;TUV;Oceania;0.0
1386;2017-01-01;0;0;Uruguai;URY;America;64700000.0
1387;2017-01-01;0;0;Vanuatu;VUT;Oceania;600000.0
1388;2017-01-01;680;2646;Venezuela;VEN;America;2400000.0
1389;2017-01-01;0;0;Vietnã;VNM;Asia;8200000.0
1390;2018-01-01;0;0;Afeganistão;AFG;Asia;100000.0
1391;2018-01-01;0;0;África do Sul;ZAF;Africa;396500000.0
1392;2018-01-01;10794;45382;Alemanha, República Democrática;DEU;Europe;1974500000.0
1393;2018-01-01;477;709;Angola;AGO;Africa;54900000.0
1394;2018-01-01;0;0;Anguilla;AIA;;0.0
1395;2018-01-01;37;191;Antígua e Barbuda;ATG;America;2400000.0
1396;2018-01-01;0;0;Antilhas Holandesas;ANT;America;0.0
1397;2018-01-01;0;0;Arábia Saudita;SAU;Asia;0.0
1398;2018-01-01;15711;59150;Argentina;ARG;America;839600000.0
1399;2018-01-01;0;0;Aruba;ABW;;0.0
1400;2018-01-01;2055;6902;Austrália;AUS;Oceania;527200000.0
1401;2018-01-01;0;0;Áustria;AUT;Europe;235300000.0
1402;2018-01-01;141;634;Bahamas;BHS;America;3600000.0
1403;2018-01-01;0;0;Bangladesh;BGD;Asia;100000.0
1404;2018-01-01;0;0;Barbados;BRB;America;2700000.0
1405;2018-01-01;0;0;Barein;BHR;Asia;2100000.0
1406;2018-01-01;7497;52799;Bélgica;BEL;Europe;273500000.0
1407;2018-01-01;0;0;Belice;BLZ;America;1500000.0
1408;2018-01-01;0;0;Benin;BEN;Africa;2300000.0
1409;2018-01-01;0;0;Bermudas;BMU;America;1500000.0
1410;2018-01-01;21566;57424;Bolívia;BOL;America;8700000.0
1411;2018-01-01;0;0;Bósnia-Herzegovina;BIH;Europe;11900000.0
1412;2018-01-01;0;0;Brasil;BRA;America;328500000.0
1413;2018-01-01;0;0;Bulgária;BGR;Europe;75600000.0
1414;2018-01-01;18;48;Cabo Verde;CPV;Africa;6500000.0
1415;2018-01-01;0;0;Camarões;CMR;Africa;13600000.0
1416;2018-01-01;5308;20414;Canadá;CAN;America;512600000.0
1417;2018-01-01;0;0;Catar;QAT;;0.0
1418;2018-01-01;19;203;Cayman, Ilhas;CYM;;0.0
1419;2018-01-01;11049;42832;Chile;CHL;America;229400000.0
1420;2018-01-01;30835;126336;China;CHN;Asia;1756800000.0
1421;2018-01-01;279;480;Chipre;CYP;Europe;18500000.0
1422;2018-01-01;3298;11616;Cingapura;SGP;Asia;15900000.0
1423;2018-01-01;3298;11616;Cingapura;SGP;Asia;15900000.0
1424;2018-01-01;0;0;Cocos (Keeling), Ilhas;CCK;;0.0
1425;2018-01-01;6944;26273;Colômbia;COL;America;18100000.0
1426;2018-01-01;0;0;Comores;COM;Africa;300000.0
1427;2018-01-01;0;0;Congo;COG;Africa;1600000.0
1428;2018-01-01;120;109;Coreia, Republica Sul;KOR;Asia;38600000.0
1429;2018-01-01;0;0;Costa do Marfim;CIV;Africa;44400000.0
1430;2018-01-01;0;0;Costa Rica;CRI;America;10000000.0
1431;2018-01-01;0;0;Croácia;HRV;Europe;104000000.0
1432;2018-01-01;4776;5584;Cuba;CUB;America;17800000.0
1433;2018-01-01;23930;43676;Curaçao;CUW;;0.0
1434;2018-01-01;0;0;Dinamarca;DNK;Europe;147100000.0
1435;2018-01-01;0;0;Dominica;DMA;America;100000.0
1436;2018-01-01;0;0;El Salvador;SLV;America;2000000.0
1437;2018-01-01;360;1762;Emirados Arabes Unidos;ARE;;0.0
1438;2018-01-01;0;0;Equador;ECU;America;8500000.0
1439;2018-01-01;0;0;Eslovaca, Republica;SVK;Europe;69000000.0
1440;2018-01-01;6123;22631;Espanha;ESP;Europe;1074100000.0
1441;2018-01-01;169109;512519;Estados Unidos;USA;America;3371800000.0
1442;2018-01-01;0;0;Estônia;EST;Europe;28300000.0
1443;2018-01-01;9608;16205;Filipinas;PHL;Asia;20700000.0
1444;2018-01-01;0;0;Finlândia;FIN;Europe;56900000.0
1445;2018-01-01;11077;48677;França;FRA;Europe;2602800000.0
1446;2018-01-01;9000;13502;Gana;GHA;Africa;5500000.0
1447;2018-01-01;0;0;Gibraltar;GIB;;0.0
1448;2018-01-01;0;0;Granada;GRD;America;4800000.0
1449;2018-01-01;232;730;Grécia;GRC;Europe;222800000.0
1450;2018-01-01;0;0;Guatemala;GTM;;0.0
1451;2018-01-01;0;0;Guiana;GUY;America;200000.0
1452;2018-01-01;0;0;Guiana Francesa;GUF;America;200000.0
1453;2018-01-01;0;0;Guine Bissau;GNB;Africa;10000000.0
1454;2018-01-01;8389;26808;Guine Equatorial;GNQ;;0.0
1455;2018-01-01;79500;144425;Haiti;HTI;America;1800000.0
1456;2018-01-01;0;0;Honduras;HND;America;2000000.0
1457;2018-01-01;1742;9029;Hong Kong;HKG;Asia;35500000.0
1458;2018-01-01;0;0;Hungria;HUN;Europe;240400000.0
1459;2018-01-01;0;0;Ilha de Man;IMN;;0.0
1460;2018-01-01;0;0;Ilhas Virgens;VIR;;0.0
1461;2018-01-01;0;0;India;IND;Asia;24500000.0
1462;2018-01-01;0;0;Indonésia;IDN;Asia;4900000.0
1463;2018-01-01;0;0;Irã;IRN;Asia;0.0
1464;2018-01-01;0;0;Iraque;IRQ;Asia;600000.0
1465;2018-01-01;7560;25767;Irlanda;IRL;Europe;76500000.0
1466;2018-01-01;3661;13260;Itália;ITA;Europe;2240000000.0
1467;2018-01-01;0;0;Jamaica;JAM;America;5600000.0
1468;2018-01-01;36992;112342;Japão;JPN;Asia;348800000.0
1469;2018-01-01;0;0;Jordânia;JOR;Asia;200000.0
1470;2018-01-01;0;0;Letônia;LVA;Europe;8700000.0
1471;2018-01-01;0;0;Líbano;LBN;Asia;8900000.0
1472;2018-01-01;658;3100;Libéria;LBR;Africa;1300000.0
1473;2018-01-01;1778;11053;Luxemburgo;LUX;Europe;27200000.0
1474;2018-01-01;0;0;Macau;MAC;Asia;4700000.0
1475;2018-01-01;15;33;Malásia;MYS;Asia;9200000.0
1476;2018-01-01;0;0;Malavi;MWI;Africa;1800000.0
1477;2018-01-01;503;1192;Malta;MLT;Europe;7200000.0
1478;2018-01-01;923;2436;Marshall, Ilhas;MHL;;0.0
1479;2018-01-01;0;0;Martinica;MTQ;America;0.0
1480;2018-01-01;0;0;Mauritânia;MRT;Africa;100000.0
1481;2018-01-01;2748;9744;México;MEX;America;119300000.0
1482;2018-01-01;0;0;Moçambique;MOZ;Africa;26800000.0
1483;2018-01-01;0;0;Montenegro;MNE;Europe;6800000.0
1484;2018-01-01;0;0;Namíbia;NAM;Africa;26300000.0
1485;2018-01-01;0;0;Nicarágua;NIC;America;1100000.0
1486;2018-01-01;5175;6250;Nigéria;NGA;Africa;23000000.0
1487;2018-01-01;1295;9847;Noruega;NOR;Europe;77200000.0
1488;2018-01-01;0;0;Nova Caledônia;NCL;Oceania;5000000.0
1489;2018-01-01;969;5565;Nova Zelândia;NZL;Oceania;94500000.0
1490;2018-01-01;0;0;Omã;OMN;;0.0
1491;2018-01-01;9451;32395;Países Baixos;NLD;Europe;357300000.0
1492;2018-01-01;0;0;Palau;PLW;;0.0
1493;2018-01-01;1183;3117;Panamá;PAN;America;400000.0
1494;2018-01-01;3234168;5494321;Paraguai;PRY;America;24700000.0
1495;2018-01-01;5193;19372;Peru;PER;America;89100000.0
1496;2018-01-01;0;0;Pitcairn;PCN;;0.0
1497;2018-01-01;720;4679;Polônia;POL;Europe;124900000.0
1498;2018-01-01;0;0;Porto Rico;PRI;;0.0
1499;2018-01-01;0;0;Portugal;PRT;Europe;507300000.0
1500;2018-01-01;6771;31225;Quênia;KEN;Africa;7300000.0
1501;2018-01-01;67708;296827;Reino Unido;GBR;Europe;1290400000.0
1502;2018-01-01;0;0;República Dominicana;DOM;America;11800000.0
1503;2018-01-01;0;0;Rússia;RUS;Europe;861500000.0
1504;2018-01-01;0;0;São Cristóvão e Névis;KNA;America;200000.0
1505;2018-01-01;2184;2357;São Tomé e Príncipe;STP;Africa;3200000.0
1506;2018-01-01;0;0;São Vicente e Granadinas;VCT;America;200000.0
1507;2018-01-01;0;0;Senegal;SEN;Africa;6000000.0
1508;2018-01-01;0;0;Serra Leoa;SLE;Africa;600000.0
1509;2018-01-01;0;0;Singapura;SGP;Asia;15900000.0
1510;2018-01-01;0;0;Singapura;SGP;Asia;15900000.0
1511;2018-01-01;0;0;Suazilândia;SWZ;Africa;3400000.0
1512;2018-01-01;8062;34563;Suécia;SWE;Europe;206300000.0
1513;2018-01-01;0;0;Suíça;CHE;Europe;243900000.0
1514;2018-01-01;0;0;Suriname;SUR;America;600000.0
1515;2018-01-01;8;45;Tailândia;THA;Asia;3500000.0
1516;2018-01-01;7589;18421;Taiwan (Formosa);TWN;Asia;21600000.0
1517;2018-01-01;0;0;Tanzânia;TZA;Africa;3400000.0
1518;2018-01-01;2712;20980;Tcheca, República;CZE;Europe;199200000.0
1519;2018-01-01;0;0;Togo;TGO;Africa;300000.0
1520;2018-01-01;0;0;Toquelau;TKL;;0.0
1521;2018-01-01;0;0;Trinidade Tobago;TTO;America;1000000.0
1522;2018-01-01;0;0;Tunísia;TUN;Africa;30800000.0
1523;2018-01-01;360;150;Turquia;TUR;Asia;77200000.0
1524;2018-01-01;0;0;Tuvalu;TUV;Oceania;0.0
1525;2018-01-01;7711;29617;Uruguai;URY;America;64500000.0
1526;2018-01-01;0;0;Vanuatu;VUT;Oceania;600000.0
1527;2018-01-01;71;355;Venezuela;VEN;America;2400000.0
1528;2018-01-01;0;0;Vietnã;VNM;Asia;8900000.0
1529;2019-01-01;0;0;Afeganistão;AFG;Asia;100000.0
1530;2019-01-01;26;95;África do Sul;ZAF;Africa;373300000.0
1531;2019-01-01;3660;25467;Alemanha, República Democrática;DEU;Europe;1945000000.0
1532;2019-01-01;345;1065;Angola;AGO;Africa;36200000.0
1533;2019-01-01;0;0;Anguilla;AIA;;0.0
1534;2019-01-01;219;1549;Antígua e Barbuda;ATG;America;2000000.0
1535;2019-01-01;0;0;Antilhas Holandesas;ANT;America;0.0
1536;2019-01-01;0;0;Arábia Saudita;SAU;Asia;0.0
1537;2019-01-01;0;0;Argentina;ARG;America;853200000.0
1538;2019-01-01;0;0;Aruba;ABW;;0.0
1539;2019-01-01;1161;4682;Austrália;AUS;Oceania;580300000.0
1540;2019-01-01;0;0;Áustria;AUT;Europe;225600000.0
